candidate_name,candidate_id,office,district,party,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,disbursement_description,disbursement_purpose_category,disbursement_date,disbursement_amount,disbursement_type_description,memo_text,line_number_label
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,CREDIT CARD PROCESSING FEE,OTHER,2024-06-30,3838.15,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,DEMOCRACY ENGINE LLC,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEE,OTHER,2024-06-30,1169.05,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,COOKE FOR CONGRESS,EAU CLAIRE,WI,547021846,CONTRIBUTION TO FEDERAL COMMITTEE,CONTRIBUTIONS,2024-06-28,2000.0,CONTRIBUTION MADE TO NON-AFFILIATED,,Other Disbursements
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,PINE & LISBON LLC,LEWISTON,ME,042407710,RENT,ADMINISTRATIVE,2024-06-28,2400.0,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,AMALGAMATED BANK,WASHINGTON,DC,200061202,BANK FEE,OTHER,2024-06-28,235.91,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,AMALGAMATED BANK,WASHINGTON,DC,200061202,BANK FEE,OTHER,2024-06-28,287.53,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,USPS,LEWISTON,ME,042407136,POSTAGE,ADMINISTRATIVE,2024-06-27,41.73,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"BCOM SOLUTIONS, LLC",LINCOLN,NE,685081401,DIGITAL CONSULTING,OTHER,2024-06-27,3000.0,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,DEMOCRACY ENGINE LLC,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEE,OTHER,2024-06-27,661.75,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,DEMOCRACY ENGINE LLC,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEE,OTHER,2024-06-27,5.0,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,DEMOCRACY ENGINE LLC,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEE,OTHER,2024-06-27,1.23,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,DEMOCRACY ENGINE LLC,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEE,OTHER,2024-06-27,150.8,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,FITZPATRICK GRAND CENTRAL HOTEL LLC,NEW YORK,NY,100174006,TRAVEL,OTHER,2024-06-27,506.1,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,UBER,SAN FRANCISCO,CA,941031355,TRAVEL,OTHER,2024-06-26,17.46,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,USPS,LEWISTON,ME,042407136,POSTAGE,ADMINISTRATIVE,2024-06-26,24.1,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,CAFE LANDWER,BOSTON,MA,021162804,MEALS,TRAVEL,2024-06-25,23.49,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,LYFT,SAN FRANCISCO,CA,941072503,TRAVEL,OTHER,2024-06-25,131.59,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,CAFE LANDWER,BOSTON,MA,021162804,MEALS,TRAVEL,2024-06-25,10.16,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,CREDIT CARD PROCESSING FEE,OTHER,2024-06-25,75.04,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,AIRBNB,SAN FRANCISCO,CA,941034928,TRAVEL,OTHER,2024-06-25,435.36,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,DEMOCRACY ENGINE LLC,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEE,OTHER,2024-06-25,3.04,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"SECUNDA, CINDY",CROTON ON HUDSON,NY,105203523,CONTRIBUTION REFUND,REFUNDS,2024-06-24,6600.0,CONTRIBUTION REFUND TO INDIVIDUAL,,Refunds of Contributions to Individuals/Persons Other Than Political Committees
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"SECUNDA, THOMAS",CROTON ON HUDSON,NY,105203523,CONTRIBUTION REFUND,REFUNDS,2024-06-24,6600.0,CONTRIBUTION REFUND TO INDIVIDUAL,,Refunds of Contributions to Individuals/Persons Other Than Political Committees
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,CREDIT CARD PROCESSING FEE,OTHER,2024-06-24,2856.3,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,USPS,LEWISTON,ME,042407136,POSTAGE,ADMINISTRATIVE,2024-06-21,23.05,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,BRANN & ISAACSON,LEWISTON,ME,042433070,LEGAL SERVICES,OTHER,2024-06-21,221.36,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,FDM CONNECTS LLC,SANTA MONICA,CA,904053004,DIRECT MAIL,FUNDRAISING,2024-06-21,44835.32,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,AMTRAK,WASHINGTON,DC,200024285,TRAVEL,OTHER,2024-06-21,298.0,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,MBA CONSULTING GROUP,WASHINGTON,DC,200034303,COMPLIANCE SERVICES,OTHER,2024-06-21,4983.65,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"XTREME SCREEN & SPORTSWEAR, LLC",WESTBROOK,ME,040922825,PRINTING,ADVERTISING,2024-06-21,1908.18,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,MARRIOTT,SOUTH PORTLAND,ME,041063278,TRAVEL,OTHER,2024-06-21,555.4,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,DEMOCRACY ENGINE LLC,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEE,OTHER,2024-06-21,356.45,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,DEMOCRACY ENGINE LLC,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEE,OTHER,2024-06-21,526.25,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,AMERICAN AIRLINES,DALLAS,TX,752619616,TRAVEL,OTHER,2024-06-20,562.96,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,AMERICAN AIRLINES,DALLAS,TX,752619616,TRAVEL,OTHER,2024-06-20,21.63,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,APOLLO ARTISTRY,CHICAGO,IL,606013203,WEB HOSTING,OTHER,2024-06-20,100.0,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,CITY OF LEWISTON,LEWISTON,ME,042407204,EVENT SPONSORSHIP,OTHER,2024-06-20,2500.0,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,CITY OF LEWISTON,LEWISTON,ME,042407204,UTILITIES,OTHER,2024-06-20,63.55,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"BCOM SOLUTIONS, LLC",LINCOLN,NE,685081401,DIGITAL CONSULTING,OTHER,2024-06-20,2000.0,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,LYFT,SAN FRANCISCO,CA,941072503,TRAVEL,OTHER,2024-06-20,24.6,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,AMERICAN AIRLINES,DALLAS,TX,752619616,TRAVEL,OTHER,2024-06-20,134.0,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,USPS,LEWISTON,ME,042407136,POSTAGE,ADMINISTRATIVE,2024-06-18,9.85,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,SKELTON TAINTOR & ABBOTT,LEWISTON,ME,042406594,LEGAL SERVICES,OTHER,2024-06-17,78.0,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"BCOM SOLUTIONS, LLC",LINCOLN,NE,685081401,DIGITAL CONSULTING,OTHER,2024-06-17,5111.32,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,CREDIT CARD PROCESSING FEE,OTHER,2024-06-17,1482.8,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,USPS,LEWISTON,ME,042407136,POSTAGE,ADMINISTRATIVE,2024-06-17,22.3,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,PAYROLL DATA PROCESSING,TAMPA,FL,336295611,PAYROLL TAXES,OTHER,2024-06-15,2226.93,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,PAYROLL DATA PROCESSING,TAMPA,FL,336295611,PAYROLL FEES,OTHER,2024-06-15,70.97,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"REYNOLDS, MARGARET",LEWISTON,ME,042437108,SALARY,ADMINISTRATIVE,2024-06-15,655.62,,*,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"MORETTO, MARIO",LEWISTON,ME,042437108,SALARY,ADMINISTRATIVE,2024-06-15,227.88,,*,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"JENKINS, DAN",LEWISTON,ME,042437108,SALARY,ADMINISTRATIVE,2024-06-15,3337.9,,*,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"DRUMMOND, KATHERINE",LEWISTON,ME,042437108,SALARY,ADMINISTRATIVE,2024-06-15,390.75,,*,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,PAYROLL DATA PROCESSING,TAMPA,FL,336295611,PAYROLL - SEE BELOW IF ITEMIZED,OTHER,2024-06-15,4612.15,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,AFFORDABLE OFFICE SOLUTIONS LLC,AUBURN,ME,042120033,EQUIPMENT RENTAL,ADMINISTRATIVE,2024-06-14,240.0,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"JOSEPH, JOEL",WINFIELD,AL,355945118,CONTRIBUTION REFUND,REFUNDS,2024-06-13,2000.0,CONTRIBUTION REFUND TO INDIVIDUAL,,Refunds of Contributions to Individuals/Persons Other Than Political Committees
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,UBER,SAN FRANCISCO,CA,941031355,TRAVEL,OTHER,2024-06-13,20.94,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,UBER,SAN FRANCISCO,CA,941031355,TRAVEL,OTHER,2024-06-13,5.23,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,DEMOCRACY ENGINE LLC,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEE,OTHER,2024-06-13,1.0,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,DEMOCRACY ENGINE LLC,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEE,OTHER,2024-06-13,922.5,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,UNITED HEALTHCARE,CHICAGO,IL,606564761,INSURANCE,OTHER,2024-06-12,613.13,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,HYATT HOTELS,CHICAGO,IL,606061598,TRAVEL,OTHER,2024-06-12,57.94,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,HYATT HOTELS,CHICAGO,IL,606061598,TRAVEL,OTHER,2024-06-12,20.51,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,LYFT,SAN FRANCISCO,CA,941072503,TRAVEL,OTHER,2024-06-12,21.17,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"MEHLHORN, DMITRI",VIENNA,VA,221815406,CONTRIBUTION REFUND,REFUNDS,2024-06-11,660.0,CONTRIBUTION REFUND TO INDIVIDUAL,,Refunds of Contributions to Individuals/Persons Other Than Political Committees
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,LYFT,SAN FRANCISCO,CA,941072503,TRAVEL,OTHER,2024-06-11,22.45,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,USPS,LEWISTON,ME,042407136,POSTAGE,ADMINISTRATIVE,2024-06-11,22.35,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,LYFT,SAN FRANCISCO,CA,941072503,TRAVEL,OTHER,2024-06-11,38.88,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,LYFT,SAN FRANCISCO,CA,941072503,TRAVEL,OTHER,2024-06-11,39.14,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,CREDIT CARD PROCESSING FEE,OTHER,2024-06-11,400.74,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,UBER,SAN FRANCISCO,CA,941031355,TRAVEL,OTHER,2024-06-11,32.21,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,UBER,SAN FRANCISCO,CA,941031355,TRAVEL,OTHER,2024-06-11,25.98,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,UBER,SAN FRANCISCO,CA,941031355,TRAVEL,OTHER,2024-06-11,3.89,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,BERGER HIRSCHBERG STRATEGIES,WASHINGTON,DC,200054957,FUNDRAISING CONSULTING,OTHER,2024-06-10,21200.64,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"BEACON MEDIA, LLC",WASHINGTON,DC,200062423,AD PRODUCTION,OTHER,2024-06-10,13557.57,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,LYFT,SAN FRANCISCO,CA,941072503,TRAVEL,OTHER,2024-06-10,141.29,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,CREDIT CARD PROCESSING FEE,OTHER,2024-06-10,1460.74,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,NORPAC,ENGLEWOOD CLIFFS,NJ,076320543,CREDIT CARD PROCESSING FEE,OTHER,2024-06-09,366.25,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,SPECTRUM,SAN ANTONIO,TX,782174909,INTERNET SERVICE,OTHER,2024-06-07,79.99,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,DEMOCRACY ENGINE LLC,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEE,OTHER,2024-06-06,4.1,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,DEMOCRACY ENGINE LLC,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEE,OTHER,2024-06-06,172.3,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,BULLFEATHERS ON THE HILL,WASHINGTON,DC,200031819,MEALS,TRAVEL,2024-06-06,88.2,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,LYFT,SAN FRANCISCO,CA,941072503,TRAVEL,OTHER,2024-06-06,16.99,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,JAMIE RASKIN FOR CONGRESS,TAKOMA PARK,MD,209135418,CONTRIBUTION TO FEDERAL COMMITTEE,CONTRIBUTIONS,2024-06-05,86.68,CONTRIBUTION MADE TO NON-AFFILIATED,,Other Disbursements
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,CITY OF LEWISTON,LEWISTON,ME,042407204,UTILITIES,OTHER,2024-06-05,43.05,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,UBER,SAN FRANCISCO,CA,941031355,TRAVEL,OTHER,2024-06-05,67.0,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,CORNER BAKERY CAFE,WASHINGTON,DC,200011531,CATERING,FUNDRAISING,2024-06-05,177.38,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,KELLY'S IRISH TIMES,WASHINGTON,DC,200011525,MEALS,TRAVEL,2024-06-04,107.42,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,BRANN & ISAACSON,LEWISTON,ME,042433070,LEGAL SERVICES,OTHER,2024-06-04,770.87,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,USPS,LEWISTON,ME,042407136,POSTAGE,ADMINISTRATIVE,2024-06-04,23.05,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,FIRST DATA,ATLANTA,GA,303421651,CREDIT CARD PROCESSING FEE,OTHER,2024-06-03,229.4,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,GOOGLE,MOUNTAIN VIEW,CA,940431351,SOFTWARE SUBSCRIPTION,OTHER,2024-06-03,24.14,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,FIRST DATA,ATLANTA,GA,303421651,CREDIT CARD PROCESSING FEE,OTHER,2024-06-03,54.95,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"BORNSTEIN, JARED",WAYNE,ME,042843512,CAMPAIGN CONSULTING,OTHER,2024-06-03,2000.0,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,MARRIOTT,SOUTH PORTLAND,ME,041063278,TRAVEL,OTHER,2024-06-03,651.37,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,AMTRAK,WASHINGTON,DC,200024285,TRAVEL,OTHER,2024-06-03,237.0,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,LYFT,SAN FRANCISCO,CA,941072503,TRAVEL,OTHER,2024-06-03,9.74,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,SABATTUS STREET SELF STORAGE,LEWISTON,ME,042402110,STORAGE RENT,ADMINISTRATIVE,2024-06-03,142.95,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,CREDIT CARD PROCESSING FEE,OTHER,2024-06-03,1037.5,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,STAPLES,AUGUSTA,ME,043306107,OFFICE SUPPLIES,ADMINISTRATIVE,2024-06-03,9.26,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,GOOGLE,MOUNTAIN VIEW,CA,940431351,SOFTWARE SUBSCRIPTION,OTHER,2024-06-03,173.25,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,GOOGLE,MOUNTAIN VIEW,CA,940431351,SOFTWARE SUBSCRIPTION,OTHER,2024-06-03,52.77,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,FIRST DATA,ATLANTA,GA,303421651,CREDIT CARD PROCESSING FEE,OTHER,2024-06-03,59.95,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,PENOBSCOT COUNTY DEMOCRATIC COMMITTEE,BANGOR,ME,044021865,CONTRIBUTION TO NON-FEDERAL COMMITTEE,OTHER,2024-05-31,500.0,,,Other Disbursements
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"REYNOLDS, MARGARET",LEWISTON,ME,042437108,SALARY,ADMINISTRATIVE,2024-05-31,655.62,,*,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"MORETTO, MARIO",LEWISTON,ME,042437108,SALARY,ADMINISTRATIVE,2024-05-31,227.88,,*,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"JENKINS, DAN",LEWISTON,ME,042437108,SALARY,ADMINISTRATIVE,2024-05-31,3337.9,,*,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"HALE, HELEN",LEWISTON,ME,042437108,SALARY,ADMINISTRATIVE,2024-05-31,457.13,,*,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,"DRUMMOND, KATHERINE",LEWISTON,ME,042437108,SALARY,ADMINISTRATIVE,2024-05-31,390.75,,*,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,PAYROLL DATA PROCESSING,TAMPA,FL,336295611,PAYROLL - SEE BELOW IF ITEMIZED,OTHER,2024-05-31,5069.28,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,MARRIOTT,SOUTH PORTLAND,ME,041063278,TRAVEL,OTHER,2024-05-31,30.96,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,PAYROLL DATA PROCESSING,TAMPA,FL,336295611,PAYROLL TAXES,OTHER,2024-05-31,2330.88,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,PAYROLL DATA PROCESSING,TAMPA,FL,336295611,PAYROLL FEES,OTHER,2024-05-31,73.72,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,UNITED AIRLINES,CHICAGO,IL,606067147,TRAVEL,OTHER,2024-05-30,9.0,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,DEMOCRACY ENGINE LLC,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEE,OTHER,2024-05-30,2.12,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,DEMOCRACY ENGINE LLC,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEE,OTHER,2024-05-30,264.03,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,LYFT,SAN FRANCISCO,CA,941072503,TRAVEL,OTHER,2024-05-30,79.0,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,DEMOCRACY ENGINE LLC,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEE,OTHER,2024-05-30,1580.0,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,STAPLES,AUGUSTA,ME,043306107,OFFICE SUPPLIES,ADMINISTRATIVE,2024-05-30,162.46,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,HYATT HOTELS,CHICAGO,IL,606061598,TRAVEL,OTHER,2024-05-29,275.63,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,DELTA AIRLINES,ATLANTA,GA,303541989,TRAVEL,OTHER,2024-05-29,348.5,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,UNITED AIRLINES,CHICAGO,IL,606067147,TRAVEL,OTHER,2024-05-29,107.0,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,UNITED AIRLINES,CHICAGO,IL,606067147,TRAVEL,OTHER,2024-05-29,105.99,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,UNITED AIRLINES,CHICAGO,IL,606067147,TRAVEL,OTHER,2024-05-29,79.99,,,Operating Expenditures
"GOLDEN, JARED",H8ME02185,House,02,DEMOCRATIC PARTY,C00653816,DEMOCRACY ENGINE LLC,WASHINGTON,DC,200011801,CREDIT CARD PROCESSING FEE,OTHER,2024-05-29,15.02,,,Operating Expenditures
